INI20030780	INI20030780_baseline	INI20030780_LIVER
0.898534010284896	-0.0162058	-0.0111221
1.12784741393644	0.0706025	0.0538623
1.58412010444981	-0.0980608	-0.0629107
1.08349865085806	-0.0543617	-0.0534678
0.826803565372619	-0.0185232	-0.0240278
1.31748004511953	-0.072995	-0.072837
1.51050116457408	0.0537335	0.0713972
1.26384420136333	-0.0435218	-0.0735966
0.565881829514069	-0.0207777	-0.0275278
0.943127385827715	0.139411	0.0913914
0.984696764538215	-0.170877	-0.14921
0.869618323675724	-0.0356805	-0.0274014
1.46024567940003	-0.113082	-0.0756058
1.73640541210912	0.116625	0.129282
1.47932922708708	-0.0109675	-0.0575662
1.28148924675376	0.0326743	0.024351
1.34830096468068	-0.0416443	-0.0449279
1.51248638635765	-0.0641994	-0.109685
1.68758949432452	0.0802676	0.0245767
1.09024403899759	-0.0503401	-0.0265232
1.22524493960148	0.0520405	0.0442305
1.38203530419951	0.0587319	0.0365343
1.21639532432449	-0.0199783	-0.00828878
0.830235835110482	-0.0617269	-0.0867096
1.52909515975156	0.0427945	0.0296865
1.33157414891966	-0.132955	-0.106683
1.2345989978677	0.0486981	0.0511342
1.14898849599318	0.000498293	-0.0218579
1.44973853367643	0.0799113	0.0987866
1.38027628879433	-0.0885815	-0.100874
0.812262661450107	-0.246738	-0.229241
1.41876155125739	0.085688	0.0524011
1.33447461239009	-0.0618471	-0.0572334
1.11481366800612	-0.122213	-0.0985963
0.741937344729377	0.0267783	0.00530055
1.58062683057998	-0.0399562	-0.0536165
1.55645898764321	-0.0701501	-0.0505288
1.78271872457591	0.0790062	0.0673788
1.07141236874146	-0.0877522	-0.0971586
1.2380843339547	0.115587	0.0974428
1.25675498976491	-0.0763699	-0.058122
1.16734521734102	0.0490938	0.0574641
1.35609285238677	0.0538028	-0.00254745
1.31628280051926	0.0356102	0.0214947
1.23750428753473	0.0481706	0.0788801
1.40019726628888	-0.00141145	0.0206914
1.18417817699776	-0.0307791	-0.0443696
0.911881023385455	-0.0191739	-0.0417688
1.46394960568549	0.000274089	0.0136503
1.50585359617753	-0.133173	-0.104121
1.13365763041091	-0.0221871	-0.0332407
1.37674894827636	0.0939544	0.0569435
