INI20030780	INI20030780_baseline	INI20030780_BLOOD	INI20030780_LIVER	INI20030780_LUNG	INI20030780_KIDNEY	INI20030780_all
1.0064969997603	-0.177712	-0.178769	-0.236371	-0.212657	-0.221752	-0.218239
1.07158361628019	-0.102287	-0.1058	-0.128164	-0.0956102	-0.12229	-0.132152
1.40548047000494	0.0616026	0.0771246	0.00235701	0.0300956	0.0241121	0.0339634
1.12030511327937	-0.0336234	-0.0177407	-0.0315004	-0.0259541	0.0148827	-0.023765
0.937660757610347	0.0223574	0.0500441	0.00939862	0.0351298	0.0329586	-0.0100542
1.27914537250343	-0.0536756	-0.0364483	-0.0716631	-0.00970473	-0.0226345	-0.0854796
1.17062282464438	0.163649	0.175782	0.159536	0.178353	0.177635	0.159201
1.18692836971668	-0.0842999	-0.0915795	-0.129482	-0.0838634	-0.120306	-0.117024
0.981377348394041	0.104505	0.110005	0.0526473	0.107461	0.103949	0.0783649
1.55475321661503	-0.00147571	0.000318761	-0.0303914	-0.0224421	-0.000909494	-0.0280022
1.38203530419951	0.0604061	0.0959663	0.0822937	0.0739615	0.0739207	0.0401979
0.93491619599732	-0.0637041	-0.0647475	-0.0905714	-0.0360968	-0.0354714	-0.0760542
0.926637023928299	0.0695613	0.0624528	0.0520937	0.0900629	0.0769604	0.0684644
0.875051983857558	0.00312142	0.0259341	-0.032892	4.20356e-05	-0.0150739	-0.0243933
1.31274853412685	-0.00625525	-0.00967978	-0.0375008	-0.032383	-0.0216371	-0.0065344
1.23750428753473	0.082173	0.0745882	0.0234653	0.0796331	0.0894612	0.0651343
1.10127540608759	0.0503084	0.033783	-0.00728317	0.043744	0.0235603	0.0221666
1.66770682055808	0.135092	0.164642	0.10736	0.145473	0.147805	0.112877
1.3299885249088	0.0486954	0.0178621	-7.49055e-06	0.0241791	0.0285797	0.0411222
1.04872151905464	-0.0349367	-0.0184663	-0.0584866	-0.0184678	-0.0101035	-0.0319218
0.551583616238158	0.0661923	0.0534416	0.0158329	0.0525533	0.0610802	0.0417388
1.37244895429784	0.0579245	0.0781686	0.0402633	0.068825	0.0770971	0.0243121
1.25533109660108	-0.0307466	-0.0415945	-0.0717381	-0.0604541	-0.0605612	-0.0690733
1.37396871142925	0.0100151	0.0223858	-0.0113511	0.030196	0.0499206	-0.0194048
1.16658241510738	-0.0149099	-0.019946	-0.0443814	-0.0187926	-0.0112085	-0.0237966
